7,47,67,26,AGE
75,50,72,21,0-12
149,49,66,24,13-19
217,49,76,23,20-39
296,49,79,24,40-59
379,49,68,26,60-79+
448,50,74,24,TOTALS
8,77,65,20,Gender
76,75,73,24,
150,78,66,19,
217,75,78,24,
297,75,79,25,
378,76,69,24,
448,76,74,27,
8,105,64,24,8:00 am
6,133,66,28,10:00 am
8,166,65,26,12:00 am
8,197,65,25,2:00 pm
8,227,65,26,4:00 pm
8,258,66,28,6:00 pm
77,105,38,24,0
116,107,32,21,2
76,133,37,30,0
113,134,34,28,4
76,166,42,27,0
118,167,30,27,3
76,197,38,26,8
114,198,32,25,12
79,226,36,30,8
116,228,31,28,8
79,259,37,28,6
116,261,31,28,7
150,106,33,25,0
184,106,31,24,0
149,166,37,27,0
336,105,38,26,0
411,167,32,26,0
411,226,35,29,0
413,258,33,29,0
151,225,38,28,11
414,135,32,27,1
409,104,36,29,1
377,256,35,32,2
379,227,31,29,2
379,104,29,26,2
257,105,35,25,2
259,135,32,28,2
186,166,28,30,2
341,258,34,32,3
340,167,34,27,3
412,197,34,25,3
297,258,44,30,4
151,197,35,23,4
338,134,37,30,4
378,166,32,27,4
340,226,34,29,5
188,199,26,23,5
490,105,31,25,5
379,196,31,28,6
183,135,31,28,7
191,227,23,27,7
296,196,43,24,7
341,197,33,25,7
150,136,32,27,9
218,135,39,26,9
297,105,37,28,9
258,227,34,27,9
297,226,43,27,10
378,135,34,27,10
219,105,37,24,10
150,258,37,28,27
188,259,26,26,17
218,167,40,24,51
259,167,33,25,19
219,197,39,23,25
260,198,32,23,15
219,227,37,26,18
219,260,39,26,32
260,259,31,26,15
298,135,38,26,13
298,168,41,23,16
450,105,38,26,21
451,136,37,23,41
489,136,29,24,18
451,167,35,25,71
487,167,34,26,27
451,197,36,24,50
487,197,32,26,42
450,227,37,25,49
489,228,31,26,29
449,259,40,26,71
489,259,31,26,42
9,292,65,29,Totals
450,294,35,24,303
487,293,34,27,163
