4,4,194,94,Collections Communities
202,5,78,91,ESACB
288,5,79,92,ESALD
371,5,83,94,ESART
456,5,82,89,ESECB
540,4,87,92,ESGIN
629,5,76,95,ESTCB
5,101,192,27,Peer reviewed articles
4,128,193,28,Scientific articles
5,158,190,45,Scientific and technical communications
5,206,188,29,Master dissertations
5,236,192,28,Books and book parts
4,264,192,45,Scientific and technical posters
5,312,192,47,Public examination for lecturers
6,364,191,46,Technical and scientific reports
5,414,194,24,PhD theses
6,443,191,23,Patents
4,471,194,28,Research Data
202,99,80,29,53
201,129,83,24,31
200,157,84,45,229
202,205,81,28,58
202,236,84,26,32
201,263,83,46,63
200,312,82,50,6
202,364,78,45,15
201,410,82,27,19
202,440,81,26,
201,470,82,28,24
286,101,82,26,7
286,129,81,27,3
288,158,75,45,11
286,206,82,25,10
290,233,78,28,1
288,262,82,47,19
286,312,82,47,3
284,361,86,49,1
287,411,87,25,2
288,438,82,30,
287,468,85,33,
371,99,82,29,20
372,128,89,28,
372,158,82,46,12
370,206,85,28,7
373,235,82,25,
373,263,81,47,1
372,313,82,47,
373,362,80,47,
374,413,83,26,3
371,439,83,26,
373,469,82,30,
457,439,82,26,
458,469,83,29,
541,440,84,25,
541,469,83,30,
627,469,85,30,
625,362,85,46,
626,314,82,46,
627,235,83,30,
628,129,83,27,
455,99,84,28,35
543,99,80,28,18
628,100,81,25,13
461,129,78,26,89
543,129,81,28,62
457,158,80,46,90
542,158,82,46,12
626,157,82,48,91
458,206,82,27,37
543,206,80,25,10
627,208,82,26,18
457,233,84,27,28
544,235,82,25,3
543,264,78,43,1
543,312,81,49,1
542,363,84,48,1
627,440,83,30,1
458,265,81,46,15
458,359,80,50,1
456,312,83,47,5
545,413,83,26,5
626,265,82,44,4
456,412,84,25,7
630,412,80,28,7
